2025-05-25 18:06:54,878 [INFO] codebase_llm: Repository already exists at ./repos/SakilaProject.
2025-05-25 18:07:02,153 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-05-25 18:07:03,031 [INFO] faiss.loader: Loading faiss with AVX2 support.
2025-05-25 18:07:03,111 [INFO] faiss.loader: Successfully loaded faiss with AVX2 support.
2025-05-25 18:07:03,123 [INFO] faiss: Failed to load GPU Faiss: name 'GpuIndexIVFFlat' is not defined. Will not load constructor refs for GPU indexes. This is only an error if you're trying to use GPU Faiss.
2025-05-25 18:07:03,131 [INFO] codebase_llm: FAISS vectorstore built with 61 documents.
2025-05-25 18:07:05,340 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:06,871 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:06,879 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 485)
2025-05-25 18:07:07,039 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:07,039 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 556)
2025-05-25 18:07:07,705 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:07,762 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:07,778 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 603)
2025-05-25 18:07:07,984 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:08,063 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:08,233 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:08,379 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:08,389 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 471)
2025-05-25 18:07:08,443 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:08,458 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 724)
2025-05-25 18:07:08,823 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:08,823 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 720)
2025-05-25 18:07:09,353 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:09,473 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:09,473 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 607)
2025-05-25 18:07:09,587 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:09,640 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:09,663 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 5 (char 425)
2025-05-25 18:07:09,771 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:11,070 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:11,086 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:11,274 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:11,370 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:11,760 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:11,870 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:12,152 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:12,238 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:12,500 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:12,543 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:12,555 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:07:12,653 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:08,677 [INFO] codebase_llm: Repository already exists at ./repos/SakilaProject.
2025-05-25 18:13:15,982 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-05-25 18:13:16,860 [INFO] faiss.loader: Loading faiss with AVX2 support.
2025-05-25 18:13:16,914 [INFO] faiss.loader: Successfully loaded faiss with AVX2 support.
2025-05-25 18:13:16,914 [INFO] faiss: Failed to load GPU Faiss: name 'GpuIndexIVFFlat' is not defined. Will not load constructor refs for GPU indexes. This is only an error if you're trying to use GPU Faiss.
2025-05-25 18:13:16,937 [INFO] codebase_llm: FAISS vectorstore built with 61 documents.
2025-05-25 18:13:18,804 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:20,920 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:20,936 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 5 (char 430)
2025-05-25 18:13:21,078 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:21,344 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:21,344 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:21,359 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:21,370 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 475)
2025-05-25 18:13:21,372 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 606)
2025-05-25 18:13:21,388 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 731)
2025-05-25 18:13:21,559 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:21,559 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 515)
2025-05-25 18:13:21,648 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:21,648 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 603)
2025-05-25 18:13:21,680 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:21,694 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 519)
2025-05-25 18:13:21,694 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:21,702 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 643)
2025-05-25 18:13:21,861 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:21,877 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 756)
2025-05-25 18:13:22,863 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:22,878 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 500)
2025-05-25 18:13:22,901 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:22,963 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:22,985 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 721)
2025-05-25 18:13:23,093 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:23,093 [ERROR] codebase_llm: Failed to parse LLM response: Expecting property name enclosed in double quotes: line 8 column 9 (char 442)
2025-05-25 18:13:23,228 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:24,384 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:24,744 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:25,340 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:25,427 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-25 18:13:25,460 [INFO] httpx: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
